28.8817206,-29.67328598,155
44.9754706,-29.67328598,155
44.9754706,0.066297353,155
64.9754706,0.066297353,155
84.9754706,0.066297353,155
104.9754706,0.066297353,155
106.5535956,0.066297353,155
106.5535956,1.509168446,155
126.7515123,1.509168446,155
126.7515123,3.009168446,155
126.5529446,3.009168446,155
126.5529446,14.99338069,155
126.9285956,14.99338069,155
126.9285956,16.45675959,155
118.1369289,16.45675959,155
118.1369289,25.36300959,155
113.3035956,25.36300959,155
113.3035956,16.47759293,155
87.2410956,16.47759293,155
87.2410956,11.28504735,155
52.7645331,11.28504735,155
52.43119977,11.26421402,155
47.2645331,11.26421402,155
46.9285956,11.28504735,155
23.3035956,11.28504735,155
23.3035956,11.69129735,155
26.7254706,11.69129735,155
26.7254706,16.47759293,155
9.928595602,16.47759293,155
9.928595602,11.69129735,155
13.40765,11.69129735,155
13.40765,11.28504735,155
-2.514112732,11.28504735,155
-2.514112732,16.47759293,155
-3.217237732,16.47759293,155
-3.217237732,35.81459064,155
-13.2693171,35.81459064,155
-13.2693171,16.45675959,155
-32.56814919,16.45675959,155
-32.56814919,0.045464019,155
-27.0714044,0.045464019,155
-27.0714044,0.066297353,155
-26.85784501,0.066297353,155
-26.85784501,-7.350351594,155
-26.8682794,-7.563910981,155
-26.8682794,-13.45453598,155
-19.18598773,-13.45453598,155
-19.18598773,0.045464019,155
0.814012268,0.045464019,155
20.81401227,0.045464019,155
28.8817206,0.045464019,155
28.8817206,-29.67328598,155
