105.845262268456,-36.5482859807969,155
105.845262268456,-38.0899526474636,155
106.67859560179,-38.0899526474636,155
106.67859560179,-2.13161931413006,155
97.4318508101231,-2.13161931413008,155
97.4318508101231,-0.636827647463423,155
66.6291164351231,-0.636827647463323,155
66.6291164351231,-2.13161931413,155
61.2384914351231,-2.13161931412999,155
61.238491435123,-36.5482859807968,155
81.238491435123,-36.5482859807969,155
101.238491435123,-36.5482859807969,155
105.845262268456,-36.5482859807969,155
